sim_id,strategy,pnl,exit_day,max_risk,scenario,pnl_details
1480,BULL_CALL_SPREAD,-1.0340082804358168,9,504.0,"{'symbol': np.str_('XLF'), 'regime': np.str_('bull_market'), 'base_price': 31.628923251175422, 'price_change_pct': 0.3448698290317906, 'volatility': 0.24286273890349502, 'rsi': 74.49993881849376, 'volume_multiplier': 1.2475694156467172, 'current_price': 31.73800186471635, 'vix_level': 16.73786401223932, 'market_sentiment': np.float64(-0.12492152413185373), 'sector_rotation': np.str_('value'), 'fed_policy': np.str_('hawkish'), 'earnings_season': True, 'geopolitical_risk': 0.26773488745237967, 'liquidity_conditions': 0.9634058329489704, 'correlation_regime': np.str_('low'), 'volatility_regime': 'low', 'economic_phase': np.str_('peak'), 'inflation_rate': 3.7495540374467042, 'interest_rates': 4.215562846956704, 'unemployment_rate': 3.2805568405247287, 'gdp_growth': 3.127284148652912, 'beta': 1.5, 'sector': 'finance'}","{'net_pnl': -1.0340082804358168, 'gross_pnl': -1.0340082804358168, 'long_leg_pnl': -20.63650482813991, 'short_leg_pnl': 19.602496547704092, 'max_risk': 504.0}"
1481,LONG_CALL,-54.74042667265424,7,333.23054219842163,"{'symbol': np.str_('GOOGL'), 'regime': np.str_('bull_market'), 'base_price': 130.44051303597942, 'price_change_pct': 2.9665841412818104, 'volatility': 0.25788914715820543, 'rsi': 90, 'volume_multiplier': 1.4701948767016302, 'current_price': 134.31014060951142, 'vix_level': 14.27285489762673, 'market_sentiment': np.float64(0.11360889040053183), 'sector_rotation': np.str_('defensive'), 'fed_policy': np.str_('neutral'), 'earnings_season': False, 'geopolitical_risk': 0.1724078701207315, 'liquidity_conditions': 0.8640173487678485, 'correlation_regime': np.str_('medium'), 'volatility_regime': 'normal', 'economic_phase': np.str_('contraction'), 'inflation_rate': 2.0351786456619525, 'interest_rates': 2.3510912565319506, 'unemployment_rate': 7.6234170547621325, 'gdp_growth': -2.8935998227827886, 'beta': 1.3, 'sector': 'tech'}","{'gross_pnl': -52.74042667265424, 'net_pnl': -54.74042667265424, 'delta_pnl': 165.31106487767758, 'gamma_pnl': 21.097310806984193, 'theta_pnl': -52.6072714035378, 'vega_pnl': 0.0, 'entry_value': 3.3123054219842163, 'exit_value': 2.784901155257674, 'entry_intrinsic': 0, 'exit_intrinsic': 0, 'max_risk': 333.23054219842163}"
1482,BULL_CALL_SPREAD,467.4972279769031,9,504.0,"{'symbol': np.str_('AAPL'), 'regime': np.str_('bull_market'), 'base_price': 200.5578780948173, 'price_change_pct': 0.23648675524107154, 'volatility': 1.0181991861936668, 'rsi': 55.56807730226127, 'volume_multiplier': 2.8750147888507662, 'current_price': 201.03217091310407, 'vix_level': 20.524374953037015, 'market_sentiment': np.float64(0.05487330603227967), 'sector_rotation': np.str_('cyclical'), 'fed_policy': np.str_('neutral'), 'earnings_season': True, 'geopolitical_risk': 0.18774609891797034, 'liquidity_conditions': 0.6014443546407392, 'correlation_regime': np.str_('medium'), 'volatility_regime': 'low', 'economic_phase': np.str_('trough'), 'inflation_rate': 2.1454347325287584, 'interest_rates': 1.4845726603365919, 'unemployment_rate': 8.316771443533128, 'gdp_growth': -3.1722549957776565, 'beta': 1.2, 'sector': 'tech'}","{'net_pnl': 467.4972279769031, 'gross_pnl': 467.4972279769031, 'long_leg_pnl': 3556.0885920064816, 'short_leg_pnl': -3088.5913640295785, 'max_risk': 504.0}"
1483,BULL_CALL_SPREAD,0.0697557147343133,2,504.0,"{'symbol': np.str_('NVDA'), 'regime': np.str_('bull_market'), 'base_price': 370.41034629776675, 'price_change_pct': 0.792491551233492, 'volatility': 0.21053595643452816, 'rsi': 90, 'volume_multiplier': 1.4068349809607543, 'current_price': 373.34581699707127, 'vix_level': 10.671642811264954, 'market_sentiment': np.float64(-0.08156331073431222), 'sector_rotation': np.str_('value'), 'fed_policy': np.str_('dovish'), 'earnings_season': False, 'geopolitical_risk': 0.4541142130852199, 'liquidity_conditions': 0.9171174918552724, 'correlation_regime': np.str_('low'), 'volatility_regime': 'low', 'economic_phase': np.str_('expansion'), 'inflation_rate': 1.4196978775872873, 'interest_rates': 3.663131254504108, 'unemployment_rate': 4.530090352022003, 'gdp_growth': 3.437569011283381, 'beta': 1.8, 'sector': 'tech'}","{'net_pnl': 0.0697557147343133, 'gross_pnl': 0.0697557147343133, 'long_leg_pnl': -41.41586622205335, 'short_leg_pnl': 41.485621936787666, 'max_risk': 504.0}"
1484,BULL_CALL_SPREAD,493.0062721845561,14,504.0,"{'symbol': np.str_('NVDA'), 'regime': np.str_('bull_market'), 'base_price': 433.6347004763189, 'price_change_pct': -1.0041964863410646, 'volatility': 0.24173937657087619, 'rsi': 10, 'volume_multiplier': 0.7392928913704064, 'current_price': 429.2801560505801, 'vix_level': 29.649035048292284, 'market_sentiment': np.float64(0.08157261144468755), 'sector_rotation': np.str_('value'), 'fed_policy': np.str_('neutral'), 'earnings_season': False, 'geopolitical_risk': 0.2333870667070523, 'liquidity_conditions': 0.9245685014206653, 'correlation_regime': np.str_('high'), 'volatility_regime': 'low', 'economic_phase': np.str_('expansion'), 'inflation_rate': 3.1476164940367575, 'interest_rates': 3.660162683423547, 'unemployment_rate': 4.046453691769168, 'gdp_growth': 3.1072490235968884, 'beta': 1.8, 'sector': 'tech'}","{'net_pnl': 493.0062721845561, 'gross_pnl': 493.0062721845561, 'long_leg_pnl': 7393.712130906526, 'short_leg_pnl': -6900.70585872197, 'max_risk': 504.0}"
1485,BULL_CALL_SPREAD,2.5358948428938675,14,504.0,"{'symbol': np.str_('MSFT'), 'regime': np.str_('bull_market'), 'base_price': 274.6493901096061, 'price_change_pct': -0.10992787367374941, 'volatility': 0.4846329748466909, 'rsi': 55.98754058742908, 'volume_multiplier': 1.8147252585651845, 'current_price': 274.3474738750007, 'vix_level': 28.610748244875296, 'market_sentiment': np.float64(0.02893083224211996), 'sector_rotation': np.str_('momentum'), 'fed_policy': np.str_('dovish'), 'earnings_season': False, 'geopolitical_risk': 0.5607593838708197, 'liquidity_conditions': 0.642750823933431, 'correlation_regime': np.str_('high'), 'volatility_regime': 'normal', 'economic_phase': np.str_('expansion'), 'inflation_rate': 2.613051865846949, 'interest_rates': 3.4405251198652973, 'unemployment_rate': 6.679897340981885, 'gdp_growth': 3.2721511875806075, 'beta': 1.1, 'sector': 'tech'}","{'net_pnl': 2.5358948428938675, 'gross_pnl': 2.5358948428938675, 'long_leg_pnl': -785.5102604480031, 'short_leg_pnl': 788.046155290897, 'max_risk': 504.0}"
1486,BULL_CALL_SPREAD,-0.27401743286014835,10,504.0,"{'symbol': np.str_('SPY'), 'regime': np.str_('bull_market'), 'base_price': 453.2435634497115, 'price_change_pct': 0.9530408388910082, 'volatility': 0.1815079921564963, 'rsi': 90, 'volume_multiplier': 1.3951850210176633, 'current_price': 457.5631597090321, 'vix_level': 22.29886761665533, 'market_sentiment': np.float64(-0.20528702578765834), 'sector_rotation': np.str_('momentum'), 'fed_policy': np.str_('neutral'), 'earnings_season': False, 'geopolitical_risk': 0.12991309485300462, 'liquidity_conditions': 0.8074539590387737, 'correlation_regime': np.str_('medium'), 'volatility_regime': 'normal', 'economic_phase': np.str_('peak'), 'inflation_rate': 3.0742694966210204, 'interest_rates': 4.042406689913183, 'unemployment_rate': 3.2688555366661394, 'gdp_growth': 1.8438321108427909, 'beta': 1.0, 'sector': 'broad'}","{'net_pnl': -0.27401743286014835, 'gross_pnl': -0.27401743286014835, 'long_leg_pnl': -219.91098200152, 'short_leg_pnl': 219.63696456865986, 'max_risk': 504.0}"
1487,LONG_CALL,-195.7959281382187,3,772.5774172958455,"{'symbol': np.str_('TSLA'), 'regime': np.str_('bull_market'), 'base_price': 161.80760466994667, 'price_change_pct': 5.022769815365981, 'volatility': 0.4734109847828431, 'rsi': 90, 'volume_multiplier': 0.8985009221766258, 'current_price': 169.93482819627548, 'vix_level': 15.53179144050998, 'market_sentiment': np.float64(-0.24852875127746832), 'sector_rotation': np.str_('momentum'), 'fed_policy': np.str_('neutral'), 'earnings_season': False, 'geopolitical_risk': 0.4551208005846135, 'liquidity_conditions': 0.8003069542807665, 'correlation_regime': np.str_('low'), 'volatility_regime': 'normal', 'economic_phase': np.str_('peak'), 'inflation_rate': 2.7656083829249534, 'interest_rates': 4.4682425192359325, 'unemployment_rate': 4.242182235662641, 'gdp_growth': 3.8177299213396636, 'beta': 2.1, 'sector': 'auto'}","{'gross_pnl': -193.7959281382187, 'net_pnl': -195.7959281382187, 'delta_pnl': -1233.1259061214319, 'gamma_pnl': 1280.3644372828323, 'theta_pnl': -28.306422737625947, 'vega_pnl': 0.0, 'entry_value': 7.7057741729584555, 'exit_value': 5.767814891576268, 'entry_intrinsic': 0, 'exit_intrinsic': 0, 'max_risk': 772.5774172958455}"
1488,BULL_CALL_SPREAD,-0.6639945364060225,5,504.0,"{'symbol': np.str_('IWM'), 'regime': np.str_('bull_market'), 'base_price': 174.08238065168703, 'price_change_pct': 1.5181022389368126, 'volatility': 0.25265717144027083, 'rsi': 90, 'volume_multiplier': 1.1337603727961032, 'current_price': 176.72512916995478, 'vix_level': 22.347322619083858, 'market_sentiment': np.float64(0.035110980302031504), 'sector_rotation': np.str_('defensive'), 'fed_policy': np.str_('dovish'), 'earnings_season': False, 'geopolitical_risk': 0.26540678601499723, 'liquidity_conditions': 0.9011647100294204, 'correlation_regime': np.str_('low'), 'volatility_regime': 'normal', 'economic_phase': np.str_('peak'), 'inflation_rate': 2.3528231972462836, 'interest_rates': 6.974921312620556, 'unemployment_rate': 3.4290526529818486, 'gdp_growth': 0.5027577490967676, 'beta': 1.3, 'sector': 'small'}","{'net_pnl': -0.6639945364060225, 'gross_pnl': -0.6639945364060225, 'long_leg_pnl': -51.29457240807373, 'short_leg_pnl': 50.63057787166771, 'max_risk': 504.0}"
1489,LONG_PUT,5170.349944616598,3,3281.3020788465706,"{'symbol': np.str_('NVDA'), 'regime': np.str_('bull_market'), 'base_price': 385.1445628792477, 'price_change_pct': -6.903731826773157, 'volatility': 0.9534272701533183, 'rsi': 10, 'volume_multiplier': 3.2167112601194914, 'current_price': 358.55521511266676, 'vix_level': 21.8286023140216, 'market_sentiment': np.float64(-0.057466426624251256), 'sector_rotation': np.str_('cyclical'), 'fed_policy': np.str_('hawkish'), 'earnings_season': False, 'geopolitical_risk': 0.15579676101013895, 'liquidity_conditions': 0.7123636746674972, 'correlation_regime': np.str_('medium'), 'volatility_regime': 'normal', 'economic_phase': np.str_('contraction'), 'inflation_rate': 2.838231398638987, 'interest_rates': 0.2125715796330141, 'unemployment_rate': 10.963126124684951, 'gdp_growth': -0.2755446021830217, 'beta': 1.8, 'sector': 'tech'}","{'gross_pnl': 5172.349944616598, 'net_pnl': 5170.349944616598, 'delta_pnl': 1865.048590314741, 'gamma_pnl': 11461.636370770695, 'theta_pnl': -30.12705703566786, 'vega_pnl': -755.851589869563, 'entry_value': 32.793020788465704, 'exit_value': 84.51652023463168, 'max_risk': 3281.3020788465706}"
1491,LONG_CALL,-246.62522523451435,2,2794.680978011795,"{'symbol': np.str_('NVDA'), 'regime': np.str_('bull_market'), 'base_price': 488.06737041114275, 'price_change_pct': 1.8167047902578015, 'volatility': 0.5857765296885761, 'rsi': 90, 'volume_multiplier': 1.379980079185759, 'current_price': 496.9341137090872, 'vix_level': 12.576869832783611, 'market_sentiment': np.float64(0.6780824439197433), 'sector_rotation': np.str_('value'), 'fed_policy': np.str_('dovish'), 'earnings_season': False, 'geopolitical_risk': 0.30725694939308384, 'liquidity_conditions': 0.6480564728732485, 'correlation_regime': np.str_('low'), 'volatility_regime': 'normal', 'economic_phase': np.str_('contraction'), 'inflation_rate': 0.4276375431972721, 'interest_rates': 2.1769108522343092, 'unemployment_rate': 6.855527761794459, 'gdp_growth': 2.343946587232902, 'beta': 1.8, 'sector': 'tech'}","{'gross_pnl': -244.62522523451435, 'net_pnl': -246.62522523451435, 'delta_pnl': -808.0290981145893, 'gamma_pnl': 762.1823155736223, 'theta_pnl': -19.780057261684213, 'vega_pnl': 0.0, 'entry_value': 27.926809780117953, 'exit_value': 25.48055752777281, 'entry_intrinsic': 0, 'exit_intrinsic': 0, 'max_risk': 2794.680978011795}"
1493,LONG_CALL,7185.436150048418,5,2538.151063891051,"{'symbol': np.str_('QQQ'), 'regime': np.str_('bull_market'), 'base_price': 356.44060517465437, 'price_change_pct': -3.2638592968875315, 'volatility': 0.7669502665441648, 'rsi': 10, 'volume_multiplier': 0.6842253423566121, 'current_price': 344.80688534477923, 'vix_level': 23.001295724715582, 'market_sentiment': np.float64(-0.02565074021401908), 'sector_rotation': np.str_('growth'), 'fed_policy': np.str_('dovish'), 'earnings_season': False, 'geopolitical_risk': 0.3576311636751712, 'liquidity_conditions': 0.6420761649010737, 'correlation_regime': np.str_('medium'), 'volatility_regime': 'high', 'economic_phase': np.str_('expansion'), 'inflation_rate': 1.6405165433270548, 'interest_rates': 3.257892098032756, 'unemployment_rate': 4.437239592957009, 'gdp_growth': 5.364903482779588, 'beta': 1.2, 'sector': 'tech'}","{'gross_pnl': 7187.436150048418, 'net_pnl': 7185.436150048418, 'delta_pnl': 2796.287303708209, 'gamma_pnl': 14055.940490624429, 'theta_pnl': -45.28069469082945, 'vega_pnl': -594.8222216033037, 'entry_value': 25.36151063891051, 'exit_value': 97.23587213939469, 'entry_intrinsic': 0, 'exit_intrinsic': 78.34727118738198, 'max_risk': 2538.151063891051}"
1494,BULL_CALL_SPREAD,486.72893328401733,14,504.0,"{'symbol': np.str_('AAPL'), 'regime': np.str_('bull_market'), 'base_price': 264.67958542833213, 'price_change_pct': -0.40994553943295103, 'volatility': 0.5380173304384283, 'rsi': 22.581636368957877, 'volume_multiplier': 0.7954979734370344, 'current_price': 263.59454327407906, 'vix_level': 23.587041861887858, 'market_sentiment': np.float64(0.0008793206697983499), 'sector_rotation': np.str_('cyclical'), 'fed_policy': np.str_('dovish'), 'earnings_season': True, 'geopolitical_risk': 0.2914778114711061, 'liquidity_conditions': 0.8969136334283543, 'correlation_regime': np.str_('medium'), 'volatility_regime': 'normal', 'economic_phase': np.str_('expansion'), 'inflation_rate': 1.759686507416599, 'interest_rates': 3.2222374157482956, 'unemployment_rate': 4.820805290429603, 'gdp_growth': 3.718065800781021, 'beta': 1.2, 'sector': 'tech'}","{'net_pnl': 486.72893328401733, 'gross_pnl': 486.72893328401733, 'long_leg_pnl': 3468.752803036387, 'short_leg_pnl': -2982.0238697523696, 'max_risk': 504.0}"
1495,LONG_CALL,-702.9584175555717,9,1141.8025629380613,"{'symbol': np.str_('GOOGL'), 'regime': np.str_('bull_market'), 'base_price': 140.9930703305635, 'price_change_pct': 1.1433269716915633, 'volatility': 0.8371098834652326, 'rsi': 90, 'volume_multiplier': 1.7629554343304392, 'current_price': 142.60508213186893, 'vix_level': 24.67828313542469, 'market_sentiment': np.float64(-0.12738248510901742), 'sector_rotation': np.str_('growth'), 'fed_policy': np.str_('neutral'), 'earnings_season': False, 'geopolitical_risk': 0.6451293827221051, 'liquidity_conditions': 0.7815525767521557, 'correlation_regime': np.str_('high'), 'volatility_regime': 'normal', 'economic_phase': np.str_('expansion'), 'inflation_rate': 2.1234972668339895, 'interest_rates': 1.7591199867885328, 'unemployment_rate': 4.131101544489591, 'gdp_growth': 3.2019902931053204, 'beta': 1.3, 'sector': 'tech'}","{'gross_pnl': -700.9584175555717, 'net_pnl': -702.9584175555717, 'delta_pnl': -862.7072584476404, 'gamma_pnl': 776.5217938639006, 'theta_pnl': -76.16389735214437, 'vega_pnl': -932.2325342362136, 'entry_value': 11.398025629380612, 'exit_value': 4.388441453824895, 'entry_intrinsic': 0, 'exit_intrinsic': 0, 'max_risk': 1141.8025629380613}"
1496,BULL_CALL_SPREAD,494.8724857327994,12,504.0,"{'symbol': np.str_('AAPL'), 'regime': np.str_('bull_market'), 'base_price': 239.39922106064938, 'price_change_pct': -2.6566319808643213, 'volatility': 0.4122243383407357, 'rsi': 10, 'volume_multiplier': 1.533953673678709, 'current_price': 233.0392647920121, 'vix_level': 12.754414621359619, 'market_sentiment': np.float64(0.07806548409352485), 'sector_rotation': np.str_('cyclical'), 'fed_policy': np.str_('hawkish'), 'earnings_season': True, 'geopolitical_risk': 0.4293438729779149, 'liquidity_conditions': 0.8437249987318995, 'correlation_regime': np.str_('high'), 'volatility_regime': 'normal', 'economic_phase': np.str_('expansion'), 'inflation_rate': 2.1561123327641916, 'interest_rates': 2.2989704723451188, 'unemployment_rate': 2.6773448229144523, 'gdp_growth': 3.3772779499314773, 'beta': 1.2, 'sector': 'tech'}","{'net_pnl': 494.8724857327994, 'gross_pnl': 494.8724857327994, 'long_leg_pnl': 970.1373581762551, 'short_leg_pnl': -475.2648724434557, 'max_risk': 504.0}"
1497,BULL_CALL_SPREAD,2.0262837768821953,8,504.0,"{'symbol': np.str_('TSLA'), 'regime': np.str_('bull_market'), 'base_price': 206.8029367617462, 'price_change_pct': 2.2687326685280094, 'volatility': 0.464964492694348, 'rsi': 90, 'volume_multiplier': 1.1566413593128537, 'current_price': 211.49474254753525, 'vix_level': 15.355152434347778, 'market_sentiment': np.float64(-0.21442050165165466), 'sector_rotation': np.str_('momentum'), 'fed_policy': np.str_('hawkish'), 'earnings_season': False, 'geopolitical_risk': 0.17100341469912103, 'liquidity_conditions': 0.9251577446830935, 'correlation_regime': np.str_('low'), 'volatility_regime': 'normal', 'economic_phase': np.str_('expansion'), 'inflation_rate': 3.1664148641454517, 'interest_rates': 4.378481104290804, 'unemployment_rate': 3.118308856945154, 'gdp_growth': 3.0924297363690187, 'beta': 2.1, 'sector': 'auto'}","{'net_pnl': 2.0262837768821953, 'gross_pnl': 2.0262837768821953, 'long_leg_pnl': -242.60553598999715, 'short_leg_pnl': 244.63181976687935, 'max_risk': 504.0}"
1498,LONG_CALL,-55.30033530371736,2,727.8913590621016,"{'symbol': np.str_('GOOGL'), 'regime': np.str_('bull_market'), 'base_price': 167.79237124145826, 'price_change_pct': -0.8493141722894284, 'volatility': 0.45517364680897376, 'rsi': 10, 'volume_multiplier': 1.399267073560567, 'current_price': 166.36728685248406, 'vix_level': 17.169759668655928, 'market_sentiment': np.float64(-0.6498707689857457), 'sector_rotation': np.str_('growth'), 'fed_policy': np.str_('hawkish'), 'earnings_season': False, 'geopolitical_risk': 0.6251123916676775, 'liquidity_conditions': 0.766780259038933, 'correlation_regime': np.str_('low'), 'volatility_regime': 'normal', 'economic_phase': np.str_('expansion'), 'inflation_rate': 2.7357057273604233, 'interest_rates': 4.05061195329117, 'unemployment_rate': 5.549357373348895, 'gdp_growth': 2.3001937927168123, 'beta': 1.3, 'sector': 'tech'}","{'gross_pnl': -53.30033530371736, 'net_pnl': -55.30033530371736, 'delta_pnl': -146.64004712834705, 'gamma_pnl': 27.189922772610892, 'theta_pnl': -16.839573956558585, 'vega_pnl': 0.0, 'entry_value': 7.258913590621017, 'exit_value': 6.725910237583843, 'entry_intrinsic': 0, 'exit_intrinsic': 0, 'max_risk': 727.8913590621016}"
1499,BULL_CALL_SPREAD,497.7961559056148,14,504.0,"{'symbol': np.str_('QQQ'), 'regime': np.str_('bull_market'), 'base_price': 348.49254719774933, 'price_change_pct': -0.7447219699731773, 'volatility': 0.17911377815300167, 'rsi': 19.15527097901952, 'volume_multiplier': 0.9595286626644823, 'current_price': 345.8972466350486, 'vix_level': 14.96319468787934, 'market_sentiment': np.float64(0.0714786127804469), 'sector_rotation': np.str_('momentum'), 'fed_policy': np.str_('neutral'), 'earnings_season': False, 'geopolitical_risk': 0.24439278970680722, 'liquidity_conditions': 0.9259883349833681, 'correlation_regime': np.str_('medium'), 'volatility_regime': 'normal', 'economic_phase': np.str_('expansion'), 'inflation_rate': 1.606225841171934, 'interest_rates': 3.863049414153558, 'unemployment_rate': 3.0550901125177363, 'gdp_growth': 0.6895079119352534, 'beta': 1.2, 'sector': 'tech'}","{'net_pnl': 497.7961559056148, 'gross_pnl': 497.7961559056148, 'long_leg_pnl': 2396.032907534962, 'short_leg_pnl': -1898.236751629347, 'max_risk': 504.0}"
1500,LONG_CALL,-650.4441845081963,3,1239.5522640680365,"{'symbol': np.str_('GOOGL'), 'regime': np.str_('bull_market'), 'base_price': 118.27556298642122, 'price_change_pct': 6.253476285371883, 'volatility': 1.028643630632375, 'rsi': 90, 'volume_multiplier': 4.288486366623243, 'current_price': 125.67189726916715, 'vix_level': 24.34560794553141, 'market_sentiment': np.float64(-0.20937997552185478), 'sector_rotation': np.str_('growth'), 'fed_policy': np.str_('hawkish'), 'earnings_season': True, 'geopolitical_risk': 0.23814920528186442, 'liquidity_conditions': 0.368736372972123, 'correlation_regime': np.str_('high'), 'volatility_regime': 'normal', 'economic_phase': np.str_('expansion'), 'inflation_rate': 1.5015677532637797, 'interest_rates': 3.628540411003991, 'unemployment_rate': 4.609169593863868, 'gdp_growth': 5.156536500086799, 'beta': 1.3, 'sector': 'tech'}","{'gross_pnl': -648.4441845081963, 'net_pnl': -650.4441845081963, 'delta_pnl': -1321.3220466630426, 'gamma_pnl': 1609.6481441157157, 'theta_pnl': -33.50201026045847, 'vega_pnl': -1144.4576767036554, 'entry_value': 12.375522640680364, 'exit_value': 5.891080795598401, 'entry_intrinsic': 0, 'exit_intrinsic': 0, 'max_risk': 1239.5522640680365}"
1501,BULL_CALL_SPREAD,2.398342705891025,7,504.0,"{'symbol': np.str_('MSFT'), 'regime': np.str_('bull_market'), 'base_price': 336.7955224356524, 'price_change_pct': 1.4608368662331164, 'volatility': 0.48898525613995397, 'rsi': 90, 'volume_multiplier': 1.968886542875843, 'current_price': 341.7155555912148, 'vix_level': 27.61466112335553, 'market_sentiment': np.float64(0.012406296295890726), 'sector_rotation': np.str_('value'), 'fed_policy': np.str_('neutral'), 'earnings_season': False, 'geopolitical_risk': 0.024504410933752364, 'liquidity_conditions': 0.8055133043723248, 'correlation_regime': np.str_('high'), 'volatility_regime': 'high', 'economic_phase': np.str_('expansion'), 'inflation_rate': 2.080504370648966, 'interest_rates': 3.70778362759556, 'unemployment_rate': 4.276422812261692, 'gdp_growth': 3.5170683098583866, 'beta': 1.1, 'sector': 'tech'}","{'net_pnl': 2.398342705891025, 'gross_pnl': 2.398342705891025, 'long_leg_pnl': -357.22621705489644, 'short_leg_pnl': 359.62455976078746, 'max_risk': 504.0}"
1502,LONG_CALL,1709.4598168604164,6,1633.0996566822023,"{'symbol': np.str_('AAPL'), 'regime': np.str_('bull_market'), 'base_price': 194.40657718339332, 'price_change_pct': 5.072214429032181, 'volatility': 0.8335002502769432, 'rsi': 90, 'volume_multiplier': 4.013225528031393, 'current_price': 204.267295642277, 'vix_level': 33.21881545451651, 'market_sentiment': np.float64(0.05508060125247294), 'sector_rotation': np.str_('momentum'), 'fed_policy': np.str_('neutral'), 'earnings_season': True, 'geopolitical_risk': 0.41505803911145334, 'liquidity_conditions': 0.6741819360573937, 'correlation_regime': np.str_('high'), 'volatility_regime': 'high', 'economic_phase': np.str_('expansion'), 'inflation_rate': 1.8481951360652058, 'interest_rates': 2.9457396423115263, 'unemployment_rate': 5.11061161703924, 'gdp_growth': 2.9242205227196316, 'beta': 1.2, 'sector': 'tech'}","{'gross_pnl': 1711.4598168604164, 'net_pnl': 1709.4598168604164, 'delta_pnl': 1201.6393226410012, 'gamma_pnl': 1510.1532369291483, 'theta_pnl': -69.11453314832549, 'vega_pnl': 0.0, 'entry_value': 16.310996566822023, 'exit_value': 33.42559473542619, 'entry_intrinsic': 0, 'exit_intrinsic': 18.230861486097552, 'max_risk': 1633.0996566822023}"
1503,LONG_CALL,2576.7591243389556,6,3711.3620093113145,"{'symbol': np.str_('IWM'), 'regime': np.str_('bull_market'), 'base_price': 206.79097601032615, 'price_change_pct': 5.160901638017079, 'volatility': 1.7783023949651113, 'rsi': 90, 'volume_multiplier': 2.716535263650119, 'current_price': 217.46325487851456, 'vix_level': 23.041551346756176, 'market_sentiment': np.float64(0.0012604441841731983), 'sector_rotation': np.str_('cyclical'), 'fed_policy': np.str_('neutral'), 'earnings_season': False, 'geopolitical_risk': 0.4577055639922712, 'liquidity_conditions': 0.641431073709641, 'correlation_regime': np.str_('medium'), 'volatility_regime': 'high', 'economic_phase': np.str_('expansion'), 'inflation_rate': 3.3593427393051267, 'interest_rates': 4.675145694204827, 'unemployment_rate': 6.675008948896822, 'gdp_growth': 4.426538749094195, 'beta': 1.3, 'sector': 'small'}","{'gross_pnl': 2578.7591243389556, 'net_pnl': 2576.7591243389556, 'delta_pnl': 2283.88949297259, 'gamma_pnl': 5367.805393622163, 'theta_pnl': -68.54177779437599, 'vega_pnl': -3001.7002597775927, 'entry_value': 37.093620093113145, 'exit_value': 62.8812113365027, 'entry_intrinsic': 0, 'exit_intrinsic': 42.84893949805394, 'max_risk': 3711.3620093113145}"
1505,STRADDLE,-12927.865256946805,1,27034.277767183587,"{'symbol': np.str_('NVDA'), 'regime': np.str_('bull_market'), 'base_price': 364.19382799634957, 'price_change_pct': 2.178928339748015, 'volatility': 3.7557546930175465, 'rsi': 90, 'volume_multiplier': 1.133149353008735, 'current_price': 372.1293505261752, 'vix_level': 22.029460013752722, 'market_sentiment': np.float64(0.06870162263142009), 'sector_rotation': np.str_('defensive'), 'fed_policy': np.str_('hawkish'), 'earnings_season': False, 'geopolitical_risk': 0.34372669874968004, 'liquidity_conditions': 0.5850875851238381, 'correlation_regime': np.str_('high'), 'volatility_regime': 'high', 'economic_phase': np.str_('peak'), 'inflation_rate': 2.4130643025840213, 'interest_rates': 3.3130348504967806, 'unemployment_rate': 3.5783705515192596, 'gdp_growth': 2.310409207396545, 'beta': 1.8, 'sector': 'tech'}","{'net_pnl': -12927.865256946805, 'call_pnl': -10959.861762227678, 'put_pnl': -1968.0034947191264, 'max_risk': 27034.277767183587}"
1506,STRADDLE,7269.210158976357,6,10386.228317830188,"{'symbol': np.str_('NVDA'), 'regime': np.str_('bull_market'), 'base_price': 540.730500863477, 'price_change_pct': 0.04783537918651015, 'volatility': 0.9905905104842444, 'rsi': 49.74418961519449, 'volume_multiplier': 0.8753692648625646, 'current_price': 540.9891613489422, 'vix_level': 23.340517847757692, 'market_sentiment': np.float64(-0.012218644594077812), 'sector_rotation': np.str_('cyclical'), 'fed_policy': np.str_('dovish'), 'earnings_season': False, 'geopolitical_risk': 0.22357939870825635, 'liquidity_conditions': 0.82920604711112, 'correlation_regime': np.str_('high'), 'volatility_regime': 'high', 'economic_phase': np.str_('contraction'), 'inflation_rate': 2.569962252271579, 'interest_rates': 3.7557257569626836, 'unemployment_rate': 5.926248569516421, 'gdp_growth': -2.113477055078965, 'beta': 1.8, 'sector': 'tech'}","{'net_pnl': 7269.210158976357, 'call_pnl': -2140.062086882676, 'put_pnl': 9409.272245859032, 'max_risk': 10386.228317830188}"
1507,STRADDLE,340.6924299465805,2,554.1366583273982,"{'symbol': np.str_('XLF'), 'regime': np.str_('bull_market'), 'base_price': 38.408750603318786, 'price_change_pct': -2.1634493507497146, 'volatility': 0.43037310349662883, 'rsi': 10, 'volume_multiplier': 1.2508577095830875, 'current_price': 37.57779673776021, 'vix_level': 23.01503222788203, 'market_sentiment': np.float64(-0.16169151662718773), 'sector_rotation': np.str_('value'), 'fed_policy': np.str_('hawkish'), 'earnings_season': False, 'geopolitical_risk': 0.06440774723244672, 'liquidity_conditions': 0.9651706481507851, 'correlation_regime': np.str_('high'), 'volatility_regime': 'high', 'economic_phase': np.str_('contraction'), 'inflation_rate': 0, 'interest_rates': 2.8216579358753564, 'unemployment_rate': 7.853093812206314, 'gdp_growth': -3.016209687714121, 'beta': 1.5, 'sector': 'finance'}","{'net_pnl': 340.6924299465805, 'call_pnl': -31.09206762212362, 'put_pnl': 371.7844975687041, 'max_risk': 554.1366583273982}"
